date,veg_mean,soil_mean,curve_number,ndvi,temperature,precipitation
2025-05-23,0.4751937172475138,0.04796088231547884,90.02525678652223,0.2742048161119545,25.353875732421898,8.344650268554688e-10
2025-06-02,0.5613444575006449,0.24176875649897825,86.75164776841176,0.32655344620571286,25.353875732421898,8.344650268554688e-10
